Speaker,Emotion,File Name,Transcription
ReemMustafa,Sad,ReemMustafa_Sad_2.wav,هو إنت شايف إني ماتحبش يا مروان
ReemMustafa,Sad,ReemMustafa_Sad_32.wav,مش هخلف تاني
ReemMustafa,Sad,ReemMustafa_Sad_12.wav,أنا عمري ما هعرف أكون أم
ReemMustafa,Sad,ReemMustafa_Sad_3.wav,مروان تعالا خدني من هنا
ReemMustafa,Sad,ReemMustafa_Sad_28.wav,طب أنا غلطت و حبيته
ReemMustafa,Sad,ReemMustafa_Sad_33.wav,كنت فاكرة إن هي دي الحاجة إللي هتقربك مني
ReemMustafa,Sad,ReemMustafa_Sad_34.wav,بس عارفة أنا لما أولتلك إن أنا حامل إنت أولتلي إيه
ReemMustafa,Sad,ReemMustafa_Sad_17.wav,صدئني ماعرفش
ReemMustafa,Sad,ReemMustafa_Sad_25.wav,غصبن عني غلطت و حبيته
ReemMustafa,Sad,ReemMustafa_Sad_14.wav,و خدت مني كل حاجة
ReemMustafa,Sad,ReemMustafa_Sad_27.wav,و هو في إيه من إلي بيحصل دي تخلي الواحد يتبسط
ReemMustafa,Sad,ReemMustafa_Sad_23.wav,بتهان و بتخان كل يوم
ReemMustafa,Sad,ReemMustafa_Sad_31.wav,إتفضلوا كملوا كلامكو
ReemMustafa,Sad,ReemMustafa_Sad_29.wav,إنت وافئت ليه
ReemMustafa,Sad,ReemMustafa_Sad_38.wav,وإنت من أهله
ReemMustafa,Sad,ReemMustafa_Sad_18.wav,كت هتئول الحئيئة
ReemMustafa,Sad,ReemMustafa_Sad_35.wav,أولتلي أنا مش عايز البيبي دا 
ReemMustafa,Sad,ReemMustafa_Sad_15.wav,إنت إلي منعتني
ReemMustafa,Angry,ReemMustafa_Angry_13.wav,كنت إيه ما تنطأ وتخلص
ReemMustafa,Angry,ReemMustafa_Angry_1.wav,هو إنت ليه بتكلمة بصيغة الجمع
ReemMustafa,Angry,ReemMustafa_Angry_7.wav,و كان ممكن أموت بسببك علي الأئل لازم أعرف السبب إيه
ReemMustafa,Angry,ReemMustafa_Angry_5.wav,تعالي يا طنط تعالي شوفي الباشا
ReemMustafa,Angry,ReemMustafa_Angry_2.wav,إيه موضوع أتلتيها أتلتيها ده
ReemMustafa,Angry,ReemMustafa_Angry_18.wav,أئفي و كلميني زي ما بكلمك
ReemMustafa,Angry,ReemMustafa_Angry_9.wav,محمود أكيد ماسك عليكي حاجة
ReemMustafa,Angry,ReemMustafa_Angry_8.wav,أنا مراتك علي فكرة يا مروان و ليا حأ عليك
ReemMustafa,Angry,ReemMustafa_Angry_11.wav,أنا محتاجه
ReemMustafa,Angry,ReemMustafa_Angry_12.wav,أنا عايزة احط فلوس عنده في المستشفا
ReemMustafa,Angry,ReemMustafa_Angry_20.wav,أنا لا عمري فكرت فيك زمان ولا هفكر فيك دلوقت
ReemMustafa,Angry,ReemMustafa_Angry_14.wav,إلي مابتبئيش محتاجاله دلوئت بتعملي فيه كده
ReemMustafa,Angry,ReemMustafa_Angry_15.wav,واشمعنا محمود
ReemMustafa,Angry,ReemMustafa_Angry_19.wav,أنا مابئتش فاهمة أي حاجة
ReemMustafa,Angry,ReemMustafa_Angry_17.wav,يعني إيه محمود رجع تاني معانا
ReemMustafa,Angry,ReemMustafa_Angry_3.wav,هو إنت جاي تنرفزني عالصبح
ReemMustafa,Angry,ReemMustafa_Angry_10.wav,خليكي معاه
ReemMustafa,Angry,ReemMustafa_Angry_16.wav,ماردتيش علي سؤالي إنت إللي بلغتي علي محمود
ReemMustafa,Angry,ReemMustafa_Angry_4.wav,مانت الشاهد الأول و لازم تداري عليه
ReemMustafa,Angry,ReemMustafa_Angry_6.wav,يعني إيه مش حابب تتكلم فيه أنا كت مخطوفة
ReemMustafa,Neutral,ReemMustafa_Neutral_6.wav,أنا الفترة  اللي فاتت فترة صعبة عليا أوي يا محمود
ReemMustafa,Neutral,ReemMustafa_Neutral_8.wav,طب لو كتبوا في التقرير إن مروان مافيهوش حاجة
ReemMustafa,Neutral,ReemMustafa_Neutral_3.wav,هو مروان قبل ما نتجوز كان اااا
ReemMustafa,Neutral,ReemMustafa_Neutral_4.wav,يللا ؤوم فوأ عندنا مشاوير كتير أوي النهارده
ReemMustafa,Neutral,ReemMustafa_Neutral_10.wav,خليته يعملي شهادة إن مروان عنده مشاكل
ReemMustafa,Neutral,ReemMustafa_Neutral_9.wav,و بعد ما خرجت من عند الأستاز رفعت طلعت علي دكتور امراض نفسية
ReemMustafa,Neutral,ReemMustafa_Neutral_5.wav,في اوراق و حسابات لازم تخلصها إنت بنفسك
ReemMustafa,Neutral,ReemMustafa_Neutral_7.wav,كنت محتاجة أوي ائعد معاك
ReemMustafa,Neutral,ReemMustafa_Neutral_2.wav,مش لازم يبئا في سبب عشان اقرر مين يمشي و مين يئعد
ReemMustafa,Neutral,ReemMustafa_Neutral_1.wav,سيب الموضوع دا عليا أنا
ReemMustafa,Neutral,ReemMustafa_Neutral_11.wav,أهي الكفالة اللي المفروض تدفع لمحمود عشان يخرج
ReemMustafa,Happy,ReemMustafa_Happy_1.wav,حمد لله علي السلامة
ReemMustafa,Happy,ReemMustafa_Happy_2.wav,ما هي كدا مش هترجعلك
ReemMustafa,Fearful,ReemMustafa_Fearful_3.wav,لإن الوسواس القهري رجعله تاني و اكتر من الأول كمان
ReemMustafa,Fearful,ReemMustafa_Fearful_8.wav,كلمتك كتير ماكنتيش بتردي عليا ليه
ReemMustafa,Fearful,ReemMustafa_Fearful_7.wav,طب يبئي ليه مخبيين عليها بئي مانقولها كل حاجة
ReemMustafa,Fearful,ReemMustafa_Fearful_5.wav,يا نهار إسود
ReemMustafa,Fearful,ReemMustafa_Fearful_4.wav,ده كده يبئي بيلبسنا بلوة
ReemMustafa,Fearful,ReemMustafa_Fearful_2.wav,مروان مش هيسكت غير لما ياخد حئه مننا واحد ورا التاني 
ReemMustafa,Fearful,ReemMustafa_Fearful_6.wav,اا هو كان ماشي دلوءت يا طنط
ReemMustafa,Fearful,ReemMustafa_Fearful_1.wav,دا دي مجرد البداية
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_23.wav,و رفعت آلك 
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_3.wav,واءف مستغرب كدا ليه دا بيتك و مطرحك
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_21.wav,إنتي اتفئتي مع محمود في موضوع حاثة العربية دا
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_22.wav,ده مش كفاية
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_14.wav,نتحاسب
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_11.wav,إيه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_5.wav,تئوم تئولها كدا في وشها
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_7.wav,و انا مائومتش بيه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_20.wav,محمود كمان كلمك ليه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_13.wav,ليه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_9.wav,ده إيطالي ده
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_6.wav,نوال صدئي تاني يا مروان
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_16.wav,ها مين
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_12.wav,تسيب بيتك
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_17.wav,يعني هنرجع نشتغل تاني
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_19.wav,معاك تليفونه القديم
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_10.wav,إياه الذكاء اللي نزل عليك مرة واحدة ده
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_2.wav,إيه ده
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_4.wav,مالك اتخضيت كدا ليه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_15.wav,إيه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_18.wav,إنت جبت الورق دا منين
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_1.wav,الواد دا رجعتله الذاكرة ولا إيه
DalalAbdelAziz,Surprised,DalalAbdelAziz_Surprised_8.wav,أنا يا مروان
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_5.wav,بيضيع ؤدام عنيا
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_3.wav,عشان اجيبلك الدنيا كلها تحت رجليك
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_6.wav,ماحدش حس إن انا كمان من حقي احزن عليه
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_8.wav,هي اللي مطلوب منها تستحمل و تئدر و تربي و تكبر
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_10.wav,ضيعت عمري كله عشان إبني
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_7.wav,و تدي عمرها كله لكل اللي حواليها
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_11.wav,إوعي تحطني معاهم في كفة واحدة
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_16.wav,غير من خوفي عليك وعلى مستقبلك
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_14.wav,صدئني يا مروان
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_13.wav,غير في حضن أمك
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_15.wav,أني لا يمكن أكرهك إنت إبني
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_17.wav,رد عليا يا مروان رد عليا
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_2.wav,كت بعملها عشانك إنت
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_12.wav,إنت مش هترتاح
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_4.wav,و عشان كدا عايزاك تخلص من موضوع نوال دي
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_1.wav,عشان ما تشوفش اللي أنا شوفته قبل مان تيجي
DalalAbdelAziz,Sad,DalalAbdelAziz_Sad_9.wav,و مشمن حئها تطلب أي حاجة
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_20.wav,مادام مفيش سبب تيجي عشانه هنا في البيت ده يبئي اتفضل اطلع برا
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_7.wav,شوفت أنا إستحملت أد إيه و تعبت أد إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_16.wav,وإنت عارف اللي بيلوي دراعي بعمل فيه إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_21.wav,عشان فأري هتعيش و تموت فأري
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_13.wav,عايز إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_18.wav,و عارفة إنت مخبي إيه 
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_25.wav,فلوسي توصلني لحد عندي و إلا هحبسك تاني زي ما حبستك أبل كدا
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_2.wav,عايز مني إيه تاني
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_9.wav,ممكن أعرف بقى اللي حصل ده حصل ليه ولا برضو هتتهرب مني
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_23.wav,أنا اللي يحاول يئتل إبني أعمل فيه أكتر من كدا
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_14.wav,وإنتا بئا إن شاء الله اللي هتحاسبني
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_10.wav,إسمي مديحة هانم
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_15.wav,بأمارة إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_8.wav,أوم أولهم إنت أولتلي إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_6.wav,مين آلك إن أنا ما ؤمتش بيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_1.wav,إنت هتشبط في الكلمة زي العيال الصغيرة
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_4.wav,أولتلك أؤعد كمل أكلك
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_3.wav,و برضه آلي إستني عليا شوية الموضوع مش سهل
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_19.wav,حتئل أدبك هرد و إنت عارف لساني كويس
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_24.wav,إطلع برا بدل ما أنادي
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_11.wav,أديني جيتلك
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_12.wav,أول إلي عندك و خلصني
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_17.wav,إنت مين إنت عشان تقولي أعمل إيه و ماعملش إيه
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_22.wav,وأي حد يحاول مبرحموش ولو حصل أدوس عليه بجزمتي
DalalAbdelAziz,Angry,DalalAbdelAziz_Angry_5.wav,مش معنا إنك إنت تعبان يبئا هتزععلني وتكسر كلامي
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_12.wav,يبئا إنت إللي تفضل هنا
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_15.wav,محمود يقدر يمشي الشغل هناك الفترة اللي جاية
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_4.wav,إحنا لازم نطلع ننام دلوئتي
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_13.wav,المهم إنك تحس إنك مرتاح
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_21.wav,وبعد كده هايحضر معانا قعدات المحامي
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_11.wav,بئيت بتئول وتفكر وترد و تئول حاجات صح
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_5.wav,عشان عندنا بكرة موال كبير
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_16.wav,وإبني ماله و مالك
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_17.wav,إهدي بئى خالص وإحكيلي كل حاجة من الأول
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_14.wav,المذكرات دي بأت لعنة دلوئت 
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_8.wav,أبل الحادسة إحنا كنا أصحاب أوي
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_7.wav,إحنا عايزين نستغل الموضوع ده لمصلحتنا
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_6.wav,ماهو أنا هضطر كده أئلب عليها الفيلا كلها
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_3.wav,عكس كل الكلام اللي آاله الدكتور
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_20.wav,لازم يكون المحامي بتاعنا أشطر منه
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_2.wav,هكلملك دكتور دلوئتي يديك حاجة تريحك
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_19.wav,وبعدين إنتي خلاص سألتيني
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_9.wav,هو سافر يا إياد
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_1.wav,نبتدي بالمزاد
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_10.wav,إحنا كلامنا كان واضح
DalalAbdelAziz,Neutral,DalalAbdelAziz_Neutral_18.wav,وبعدين إنتي خلاص سألتيني
DalalAbdelAziz,Happy,DalalAbdelAziz_Happy_1.wav,الحمد لله حمدلله علا سلامتك يا حبيبي
DalalAbdelAziz,Happy,DalalAbdelAziz_Happy_2.wav,دا بيتك يا حبيبي
DalalAbdelAziz,Happy,DalalAbdelAziz_Happy_4.wav,يا حبيبي
DalalAbdelAziz,Happy,DalalAbdelAziz_Happy_3.wav,ها يا مروان عملتو إيه يا حبيبي
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_8.wav,هو في حد قالك حاجة
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_7.wav,طب فكر معايا يكون شالهم فين
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_1.wav,إحنا كدا خلاص
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_3.wav,أيوة
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_4.wav,أما نشوف مروان إللي مابيردش دا أخرتها إيه
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_9.wav,وبعدين هو إنت يعني بترائبنا ولا
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_6.wav,دي تبئى مصيبة
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_2.wav,دينا إتخطفت يا مروان
DalalAbdelAziz,Fearful,DalalAbdelAziz_Fearful_5.wav,أستر يا رب
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_7.wav,إيه دا بقي إنت بتغير ولا إيه
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_14.wav,يعني إيه تئول إيه
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_12.wav,مابئيتش إيه
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_15.wav,تجهز في إيه هو في حد عمل حاجة تاني
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_5.wav,و إنت فقدت الذاكرة في الحادثة
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_2.wav,إيه ده
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_1.wav,و حنسيبك معاه لوحدك
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_8.wav,إيه ده
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_10.wav,يعني إيه مافيش حاجة راحت
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_3.wav,إيه دا 
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_6.wav,إنت مش فاكرني خالص
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_11.wav,دا الوقت إلي كان المفروض يعرف فيه الحقيقة ماقولتلوش ليه
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_9.wav,دا إيه ده كلكوا أعدين متجمعين كدا خلصتو شغل ولا إيه
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_4.wav,عرفت إزاي
DinaElSherbiny,Surprised,DinaElSherbiny_Surprised_13.wav,مش عشان مروان يجي لك لحد هنا
DinaElSherbiny,Sad,DinaElSherbiny_Sad_3.wav,إحنا إلي دخلنا مروان في المشكلة دي وإحنا إللي لازم نخرجه منها
DinaElSherbiny,Sad,DinaElSherbiny_Sad_4.wav,بس أنا في حاجة مخبياها عليك
DinaElSherbiny,Sad,DinaElSherbiny_Sad_9.wav,وعشان ماأدرش اسيبك وسط ناس زي دول كت عايزة اساعدك
DinaElSherbiny,Sad,DinaElSherbiny_Sad_10.wav,أنا يا بابا أنا ماقصدش
DinaElSherbiny,Sad,DinaElSherbiny_Sad_8.wav,ما كانش بيبقى فارق معايا هنئول إيه
DinaElSherbiny,Sad,DinaElSherbiny_Sad_6.wav,بابا زعلان مني
DinaElSherbiny,Sad,DinaElSherbiny_Sad_11.wav,أنا ولله ماكانش أصدي إن أنا أعمل حاجة
DinaElSherbiny,Sad,DinaElSherbiny_Sad_1.wav,لسه ماجاش وأته
DinaElSherbiny,Sad,DinaElSherbiny_Sad_2.wav,وإحنا إللي أعدنا نضغط عليه عشان يفتكر وأهو دخل في المشكلة والمصيبة دي
DinaElSherbiny,Sad,DinaElSherbiny_Sad_5.wav,الحاجة دي تخصك ماتخصنيش أنا
DinaElSherbiny,Sad,DinaElSherbiny_Sad_7.wav,بجد إحنا وائفين جنب بعض مش لائيين كلمة نئولها
DinaElSherbiny,Angry,DinaElSherbiny_Angry_11.wav,وهدفع زينهم تمن اللي عمله ده غالي أوي
DinaElSherbiny,Angry,DinaElSherbiny_Angry_9.wav,ده علي أساس بئا إن أنا حرامية ولا إيه إن شاء الله
DinaElSherbiny,Angry,DinaElSherbiny_Angry_3.wav,مين اللي عمل كده
DinaElSherbiny,Angry,DinaElSherbiny_Angry_8.wav,في إيه يا رجاء ما تردو عليا
DinaElSherbiny,Angry,DinaElSherbiny_Angry_17.wav,لا إنت عارف مين إلي عمل كده وعارف عمل كده ليه
DinaElSherbiny,Angry,DinaElSherbiny_Angry_5.wav,إنت بتاخدني علي أد عألي ولا إيه
DinaElSherbiny,Angry,DinaElSherbiny_Angry_4.wav,إنت بتتكلم معانا كدا ليه ما تتكلم عدل
DinaElSherbiny,Angry,DinaElSherbiny_Angry_19.wav,تئول إن هو اللي كان عايز يموتهم علشان ياخد السرك غصبن عنك تقول كل حاجة
DinaElSherbiny,Angry,DinaElSherbiny_Angry_2.wav,يا سلام يعني كمان هتطلعني أنا إلي غلطانة
DinaElSherbiny,Angry,DinaElSherbiny_Angry_18.wav,المرة التانية أتل حيواناته الله أعلم هيعمل إيه تاني
DinaElSherbiny,Angry,DinaElSherbiny_Angry_15.wav,يوه أعملك إيه يعني أنا عملت إللي عليا و جبتلك حد يفتحها
DinaElSherbiny,Angry,DinaElSherbiny_Angry_12.wav,إزاي تديله الحجة بعد كل إلي عمله فينا ده
DinaElSherbiny,Angry,DinaElSherbiny_Angry_6.wav,أنا مش سايبة إللي ورايا و إلي قدامي عشان حضرتك تعد تعاكس في البنات
DinaElSherbiny,Angry,DinaElSherbiny_Angry_13.wav,ماكتوش رجعتوني كتو تسيبوه يعمل فيا إلي هو عايزه
DinaElSherbiny,Angry,DinaElSherbiny_Angry_14.wav,تفهميني بعد إيه بعد ما السرك راح مننا
DinaElSherbiny,Angry,DinaElSherbiny_Angry_10.wav,أنا هاخد حأ أبويا و أمي
DinaElSherbiny,Angry,DinaElSherbiny_Angry_1.wav,في إيه يا هيما عايز إيه
DinaElSherbiny,Angry,DinaElSherbiny_Angry_16.wav,أعمل لك إيه يا مروان ما هما على فكرة مش هيطلعو من البيت غير لو فيه مصيبة أو فيه فلوس
DinaElSherbiny,Angry,DinaElSherbiny_Angry_7.wav,بطل رخامة لو سمحت أنا عايزة أنزل هنا
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_1.wav,دا مروان الأديم إلي كان ممكن يعمل في نفسه كده
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_9.wav,أدخل نام إنت عشان ورانا حاجات كتير
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_8.wav,وهو إيه إلي يخليه ياخد تليفونك الأديم و يفتحه من غير ما يئول لك
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_2.wav,إنما مروان الجديد ماكانش فاكر حاجة
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_11.wav,إنما في الدنيا إنت بتتحاسب أه
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_4.wav,طيب دي بسيطة أوي يعني سيب الموضوع دا عليا هخلي هيما يمشيلك وراه زي ضله
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_7.wav,ماما الله يرحمها لو كات عايشة كات عملت نفس إلي أنا عملته دا
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_6.wav,ما بتردوش ليه
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_10.wav,خلاص نطلع نشوف الخزنة إلي في الأوضة
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_3.wav,وبعدين أنا وقفت جنبك النهارده إنت هتقف جنبي بكرا ومش هشكرك على فكرة
DinaElSherbiny,Neutral,DinaElSherbiny_Neutral_5.wav,في إيه يا جماعة
DinaElSherbiny,Happy,DinaElSherbiny_Happy_5.wav,تغير من نظرتي أنا ليك أنا نظري عنك معروفة من زمان زي الزفت
DinaElSherbiny,Happy,DinaElSherbiny_Happy_6.wav,لما إنت عارف إن انا كدابة بتحور ليه
DinaElSherbiny,Happy,DinaElSherbiny_Happy_9.wav,أنا كمان بحبك أوي
DinaElSherbiny,Happy,DinaElSherbiny_Happy_7.wav,جميلة ياسمين أمر
DinaElSherbiny,Happy,DinaElSherbiny_Happy_8.wav,فشعان كدا رديت يعني عشان ماكسفكش
DinaElSherbiny,Happy,DinaElSherbiny_Happy_1.wav,أنا الست ورقات
DinaElSherbiny,Happy,DinaElSherbiny_Happy_2.wav,هتحس بيا حالن
DinaElSherbiny,Happy,DinaElSherbiny_Happy_4.wav,و هو مش مذاكر للإمتحان دا خالص
DinaElSherbiny,Happy,DinaElSherbiny_Happy_3.wav,صباح الخير
DinaElSherbiny,Fearful,DinaElSherbiny_Fearful_5.wav,يا نهار إسود و منيل
DinaElSherbiny,Fearful,DinaElSherbiny_Fearful_1.wav,إمشي وراهم يا هيما بسرعة يللا
DinaElSherbiny,Fearful,DinaElSherbiny_Fearful_3.wav,إيه يا مروان ألئتني عليك أوي إنت كويس
DinaElSherbiny,Fearful,DinaElSherbiny_Fearful_2.wav,لازم نمشي وراهم ربنا يستر
DinaElSherbiny,Fearful,DinaElSherbiny_Fearful_4.wav,يا نهار إسود يا نهار
AhmedBeder,Surprised,AhmedBeder_Surprised_1.wav,إيه
AhmedBeder,Sad,AhmedBeder_Sad_9.wav,لو جاي تكلمني بخصوص رنا يبئا بلاش
AhmedBeder,Sad,AhmedBeder_Sad_4.wav,ما إدرتش
AhmedBeder,Sad,AhmedBeder_Sad_12.wav,لإني مستعد أعمل أي حاجة
AhmedBeder,Sad,AhmedBeder_Sad_15.wav,سبحان الله
AhmedBeder,Sad,AhmedBeder_Sad_3.wav,عمري ما كدبت عليك يبني 
AhmedBeder,Sad,AhmedBeder_Sad_7.wav,مارضيش يرجعلي يا رنا
AhmedBeder,Sad,AhmedBeder_Sad_13.wav,بس هي ترجع
AhmedBeder,Sad,AhmedBeder_Sad_6.wav,أنا أنصب عليك يابني
AhmedBeder,Sad,AhmedBeder_Sad_2.wav,إتحرمت من أخلي كلمة ممكن أسمعها في عمري
AhmedBeder,Sad,AhmedBeder_Sad_14.wav,و عارف إنك مش هتئدري تسامحيني
AhmedBeder,Sad,AhmedBeder_Sad_1.wav,لكن لسه ماشاورناش علي الحاجة اللي تخصنا احنا
AhmedBeder,Sad,AhmedBeder_Sad_10.wav,شو اللي انت فهمتيه
AhmedBeder,Sad,AhmedBeder_Sad_11.wav,قولها إن أنا آسف 
AhmedBeder,Sad,AhmedBeder_Sad_5.wav,خدت إبني و راحت بيه لراجل تاني
AhmedBeder,Sad,AhmedBeder_Sad_8.wav,مختار سالم
AhmedBeder,Angry,AhmedBeder_Angry_5.wav,إن كل اللي يهمك الفلوس و بس
AhmedBeder,Angry,AhmedBeder_Angry_1.wav,اللي بئولك عليه تعمليه
AhmedBeder,Angry,AhmedBeder_Angry_3.wav,هيحصل ايه يعني لو روحت و اتكلمت معاه
AhmedBeder,Angry,AhmedBeder_Angry_4.wav,خايفة خايفة ألا يعرف ماضيكي الوسخ
AhmedBeder,Angry,AhmedBeder_Angry_8.wav,هتبقي كويسة فين الشنطة
AhmedBeder,Angry,AhmedBeder_Angry_7.wav,ويطلب البوليس و البوليس يحأأ و ندخل في سين و جيم
AhmedBeder,Angry,AhmedBeder_Angry_2.wav,الموضوع دا يتقفل و ما يتفتحش تاني
AhmedBeder,Angry,AhmedBeder_Angry_6.wav,لو أخر يوم في عمري
AhmedBeder,Neutral,AhmedBeder_Neutral_1.wav,طب خد رنا و إمشو إنتو دلوقتي
AhmedBeder,Neutral,AhmedBeder_Neutral_7.wav,إسحبي القضية اللي رفعتيها علي مروان
AhmedBeder,Neutral,AhmedBeder_Neutral_2.wav,في حاجتين عمري ما بنساهم
AhmedBeder,Neutral,AhmedBeder_Neutral_5.wav,سنين ظلمتي فيها اللي عايش و اللي مات
AhmedBeder,Neutral,AhmedBeder_Neutral_3.wav,لقيتك مابتسألش قولت أسأل أنا
